table_id,row_id,chapter,analysis_id,statistical_path,model,oracle,reasoning_regime,execution_policy,population,action_space,budget,information_condition,lhs,rhs,N,estimate,ci_low,ci_high,raw_p,holm_p,canonical_file,canonical_key_sha256
SUPPLEMENTAL,SUPPLEMENTAL_0153,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,ALPHA,HIGH,REPAIRED,ITT,FREE8,BINF,IC-b,C6-E,C4R,575,-0.0022336536789492,-0.0676468651946962,0.0611977346407085,0.9633036696330368,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,b5f372ba879649e70550c397154eb1c90d11d3fe690b8a1aab26699efc2b6516
SUPPLEMENTAL,SUPPLEMENTAL_0154,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,BETA,HIGH,REPAIRED,ITT,FREE8,BINF,IC-b,C6-E,C4R,575,0.0221277570549341,0.0020265906650509,0.0427578852849747,0.0325967403259674,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,218fa411772d647ba21fc53ee00f7bf32d7761ad17785a70c598bb940d42b725
SUPPLEMENTAL,SUPPLEMENTAL_0155,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,GAMMA,HIGH,REPAIRED,ITT,FREE8,BINF,IC-b,C6-E,C4R,575,0.0020470376236996,-0.0241137677075693,0.0261597794747532,0.8487151284871512,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,5a39718626d4c4447fdd5a1f69fbb9a6173ccbe4fa02ed1136ac896064be7fd4
SUPPLEMENTAL,SUPPLEMENTAL_0156,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,REPAIRED,ITT,FREE8,B1,IC-b,C4R,C4,575,0.0105196561862989,-0.0007345208205798,0.0290160873870548,0.08999100089991,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,c82d6c6988f9c2beecce58a77fe7951bdf381a28f45ee5f74fe8d48394c77a25
SUPPLEMENTAL,SUPPLEMENTAL_0157,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,REPAIRED,ITT,FREE8,B1,IC-b,C4R,C4,575,0.0006382000710205,-0.0010753637625996,0.0021558628432771,0.4295570442955704,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,96bba1b9a54fec3bceda689366db21b258eb8c8b373e960f44f3eb144313253b
SUPPLEMENTAL,SUPPLEMENTAL_0158,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,REPAIRED,ITT,FREE8,B1,IC-b,C4R,C4,575,0.001512416574833,-0.0029347708995956,0.0075976262815681,0.6365363463653635,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,9709067167784bd514d996c366f0b8ce7be745867d2cffe1ce6f4462ab3fedac
SUPPLEMENTAL,SUPPLEMENTAL_0159,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,REPAIRED,ITT,FREE8,B1,IC-b,C5,C4,575,-0.0059494186603253,-0.0648123894849646,0.0530701522310601,0.8317168283171683,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,d31b680c37e36a1b858831713ecc8228e061598fa23f39a4cc6d4bfec76089a9
SUPPLEMENTAL,SUPPLEMENTAL_0160,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,REPAIRED,ITT,FREE8,B1,IC-b,C5,C4,575,0.0027057145142814,-0.0152007386272008,0.0179369971436988,0.7051294870512949,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,53066d5d2706b6158b5c7a4335d5809b5e74bbbee3bea547406a0b0a6ceda610
SUPPLEMENTAL,SUPPLEMENTAL_0161,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,REPAIRED,ITT,FREE8,B1,IC-b,C5,C4,575,0.0036918749278331,-0.0204888483985624,0.0291582501077296,0.7837216278372163,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,3a24ed037097c269182323148cc87e08d233397bacc41ffebc83f0b4aaf714f0
SUPPLEMENTAL,SUPPLEMENTAL_0162,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,REPAIRED,ITT,FREE8,B1,IC-b,C6-E,C4R,575,0.1189841549259707,0.0699869066352673,0.1723156433177531,0.0001999800019998,0.023997600239976,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,b362ba5820d8085ed766faaf48685408e99f88aeb9e7b23e9f2ce4ac5fd187d4
SUPPLEMENTAL,SUPPLEMENTAL_0163,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,REPAIRED,ITT,FREE8,B1,IC-b,C6-E,C4R,575,0.023495468722645,0.0065639886216527,0.0437089958304369,0.0055994400559944,0.4871512848715127,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,bfaa91168b31139db549edfeb74b3ce811b6bd04bce7229eb1f69591370e4ebb
SUPPLEMENTAL,SUPPLEMENTAL_0164,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,REPAIRED,ITT,FREE8,B1,IC-b,C6-E,C4R,575,0.0263825557223701,0.0044377999174,0.0477895849511646,0.0201979802019798,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,64e718c3313dbd78be75283eabd3751d21bfe5852d415c623ff8a6389f5937c9
SUPPLEMENTAL,SUPPLEMENTAL_0165,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,REPAIRED,ITT,FREE8,B1,IC-b,C6-E,C6-EX,575,0.1230012400933156,0.0650132828586673,0.1840622910130365,0.0003999600039996,0.0407959204079592,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,db664ebfaff2adb1b1a4dc8ca890bb2e275226febf61cc5a6d314b752424aa02
SUPPLEMENTAL,SUPPLEMENTAL_0166,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,REPAIRED,ITT,FREE8,B1,IC-b,C6-E,C6-EX,575,0.0125901378391916,-0.0084123662539096,0.0337859585596481,0.2333766623337666,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,528f1f361cb73cadffd38413c4caf1b60889af763ade4822f41a459a5a6b63f1
SUPPLEMENTAL,SUPPLEMENTAL_0167,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,REPAIRED,ITT,FREE8,B1,IC-b,C6-E,C6-EX,575,0.0261818349453108,0.0031229698022844,0.0500089862116704,0.0231976802319768,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,b6b46e29fab8977ea3bf6d38e434c72a7478ff06cae3637f5def1eec6edfa686
SUPPLEMENTAL,SUPPLEMENTAL_0168,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,REPAIRED,ITT,FREE8,B1,IC-b,C4R,C4,575,0.024353654324939,0.0034274472897744,0.0505374080075305,0.015998400159984,0.863913608639136,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,63fb2ab5be5759e78721deb04fb74de82afec52adbc4f85a5b26794f7e7565e6
SUPPLEMENTAL,SUPPLEMENTAL_0169,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,REPAIRED,ITT,FREE8,B1,IC-b,C4R,C4,575,0.0061174123949996,0.0005395896718598,0.0163305828613036,0.0083991600839916,0.4787521247875211,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,a2a9d1f19c534f6444a4d30059f5a3f006ae943f5a4fabc016ce3216489e5019
SUPPLEMENTAL,SUPPLEMENTAL_0170,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,REPAIRED,ITT,FREE8,B1,IC-b,C4R,C4,575,0.0040209891820751,-0.001490694463456,0.0110238978007504,0.1885811418858114,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,eda80da2983d78655c6f95c8e0b51a2580f28d3bd04709ed7e5fddc788c642a9
SUPPLEMENTAL,SUPPLEMENTAL_0171,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,REPAIRED,ITT,FREE8,B1,IC-b,C6-E,C4R,575,0.0760634860644841,0.0362787154751713,0.1190120064752622,0.0001999800019998,0.0191980801919808,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,4ddc82c73430afb28704819928757dcb95feecbb5354034cbebf8c15cb7d6068
SUPPLEMENTAL,SUPPLEMENTAL_0172,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,REPAIRED,ITT,FREE8,B1,IC-b,C6-E,C4R,575,0.0289091766363775,0.0101779007719586,0.0511320448169833,0.0013998600139986,0.0937906209379062,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,cf00f3c266899b8876cc7771a44497ed4fd86156fef8a0f3ff86736ceda87f20
SUPPLEMENTAL,SUPPLEMENTAL_0173,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,REPAIRED,ITT,FREE8,B1,IC-b,C6-E,C4R,575,0.0365375613515888,0.0169293283820709,0.0568747314361413,0.0003999600039996,0.0311968803119688,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,a64f2ee87cd8583c7dcb635985a5ea149433d154b478dea71c7a929345b460e3
SUPPLEMENTAL,SUPPLEMENTAL_0174,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,REPAIRED,ITT,FREE8,BINF,IC-b,C4R,C4,575,0.058556383158047,0.0215207966046015,0.1005393285492208,0.0013998600139986,0.1301869813018698,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,26612406b0fda592644172c00280593b75ae2ec79f91daf22084b464c798e438
SUPPLEMENTAL,SUPPLEMENTAL_0175,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,REPAIRED,ITT,FREE8,BINF,IC-b,C4R,C4,575,0.009510526717918,-0.006553588420848,0.0256069641735992,0.2191780821917808,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,cc679f5eedca9ba343a10ac5045c00fb2bec7e671d5557d6a195f300285a7c2a
SUPPLEMENTAL,SUPPLEMENTAL_0176,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,REPAIRED,ITT,FREE8,BINF,IC-b,C4R,C4,575,0.0142767486254954,0.0052423705093442,0.0245956117678738,0.0005999400059994,0.0599940005999399,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,93988c11a3c082ae3749ebb74f627bdd1e1846b737a5cfd7a642e20e1aa7ec19
SUPPLEMENTAL,SUPPLEMENTAL_0177,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,REPAIRED,ITT,FREE8,BINF,IC-b,C5,C4,575,-0.0826531246004812,-0.1507555699326914,-0.0191965644879283,0.0111988801119888,0.951904809519048,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,1d5075151ff39bd4d6aaf5b80c645ae5d3f0f87222eeae44ec78e7851f9f86e1
SUPPLEMENTAL,SUPPLEMENTAL_0178,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,REPAIRED,ITT,FREE8,BINF,IC-b,C5,C4,575,0.0038770519646409,-0.016720081210677,0.0241313972112369,0.6935306469353064,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,9dcf5065a249f441e3202766ef6f0ff84a1c0ffcf7515cc1e6fb4e310a50ac40
SUPPLEMENTAL,SUPPLEMENTAL_0179,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,REPAIRED,ITT,FREE8,BINF,IC-b,C5,C4,575,-0.0097774451326699,-0.0390967003784516,0.0204294933704277,0.5415458454154585,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,ebd9bc45d47485fc2e71ce829adadef76efb449e961280921a866710daa9f1bd
SUPPLEMENTAL,SUPPLEMENTAL_0180,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,REPAIRED,ITT,FREE8,BINF,IC-b,C6-E,C4R,575,0.2211835902602936,0.1515716164048008,0.2952517353551281,0.0001999800019998,0.023997600239976,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,9b27379384eba751d06f7081b0cb583dae69e0bd8ad017eaf505d2d1426967da
SUPPLEMENTAL,SUPPLEMENTAL_0181,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,REPAIRED,ITT,FREE8,BINF,IC-b,C6-E,C4R,575,0.0438047918178025,0.0267287348261829,0.0628450561620469,0.0001999800019998,0.023997600239976,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,eec23fcb8c36b22ba77abc483c09daa16dd1052936b74dde83b975f8caf5b160
SUPPLEMENTAL,SUPPLEMENTAL_0182,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,REPAIRED,ITT,FREE8,BINF,IC-b,C6-E,C4R,575,0.0714849783131346,0.039618346037491,0.1059277822812835,0.0001999800019998,0.023997600239976,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,c7eaf283ea5c7083ca4ea21b5bbac5b710cc0f7315850c981e1bd180db10be92
SUPPLEMENTAL,SUPPLEMENTAL_0183,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,REPAIRED,ITT,FREE8,BINF,IC-b,C6-E,C6-EX,575,0.0892912676302811,0.0154728606942492,0.164284631465053,0.0175982401759824,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,c81dfad38fed679b00ebd54b056c64c4d17f110ac5fd45bccae3df6a91b66a70
SUPPLEMENTAL,SUPPLEMENTAL_0184,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,REPAIRED,ITT,FREE8,BINF,IC-b,C6-E,C6-EX,575,0.0119650743140832,-0.0020198741361341,0.0270460528722955,0.0967903209679032,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,f00c518089cdcddd0586eb81ed735638d061892d437c2dc12439d9363f542939
SUPPLEMENTAL,SUPPLEMENTAL_0185,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,REPAIRED,ITT,FREE8,BINF,IC-b,C6-E,C6-EX,575,0.0417591012350621,0.0097365287316641,0.0756044166050898,0.012998700129987,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,aedfe3fba6126b5c9a6bc1894457d69cc8a25907dbfd83f18d54c6ba9de6534f
SUPPLEMENTAL,SUPPLEMENTAL_0186,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,REPAIRED,ITT,FREE8,BINF,IC-b,C4R,C4,575,0.0550209668700735,0.0215260209439745,0.0942646901362016,0.0005999400059994,0.0431956804319568,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,e18d3d8dd4b74fd39285c07688039308a1b953b07b9843f089ec5ccc5c6bf77e
SUPPLEMENTAL,SUPPLEMENTAL_0187,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,REPAIRED,ITT,FREE8,BINF,IC-b,C4R,C4,575,0.008362326232507,-0.0028129355709626,0.0217489940501273,0.150984901509849,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,92d49f975dc9ce2c1e61764371486b9c40b717998d9207415ec420fd9f63350c
SUPPLEMENTAL,SUPPLEMENTAL_0188,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,REPAIRED,ITT,FREE8,BINF,IC-b,C4R,C4,575,0.0159833778357127,0.0048395283659107,0.030498363124428,0.0013998600139986,0.0937906209379062,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,5012dd1243d2eb0d1f44fa212f3fa65dc917247d9be398badebedfa02c784cba
SUPPLEMENTAL,SUPPLEMENTAL_0189,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,REPAIRED,ITT,FREE8,BINF,IC-b,C6-E,C4R,575,0.2074755588429644,0.1444971683742109,0.2715499418276949,0.0001999800019998,0.0191980801919808,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,44b8716b3180b2ed86efb0891ba593d2ab584941c8d0eb1fa66249acb05e15ef
SUPPLEMENTAL,SUPPLEMENTAL_0190,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,REPAIRED,ITT,FREE8,BINF,IC-b,C6-E,C4R,575,0.0489754496745833,0.0287166243284556,0.070908315848449,0.0001999800019998,0.0191980801919808,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,75301a8955f4ec1be2346454a06db1fcd0eb95edd29e2e303a9acc1faf4125a7
SUPPLEMENTAL,SUPPLEMENTAL_0191,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,REPAIRED,ITT,FREE8,BINF,IC-b,C6-E,C4R,575,0.05737575681591,0.0334755723907062,0.082885436015972,0.0001999800019998,0.0191980801919808,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,bd4a217f989a0af8c6952f7a2b327c0235bc88f9a307cdc8e66113ca617fc823
SUPPLEMENTAL,SUPPLEMENTAL_0192,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,ALPHA,HIGH,STRICT,ITT,CANDIDATE9,B1,IC-b,C4R,C4,575,-0.0203331720559225,-0.0518681697138045,0.0093350535298653,0.184981501849815,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,741d8f3c882f2daf67eb153bfaab895cffab8cda7081d225a67e72c9d1bc355b
SUPPLEMENTAL,SUPPLEMENTAL_0193,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,BETA,HIGH,STRICT,ITT,CANDIDATE9,B1,IC-b,C4R,C4,575,-0.0039390710537549,-0.0080751909319676,-0.0007945639728335,0.0055994400559944,0.2631736826317368,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,f8b115a1c825c64b6b610b828c5d6775f953825bf1dde1eac7e1add2620683bf
SUPPLEMENTAL,SUPPLEMENTAL_0194,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,GAMMA,HIGH,STRICT,ITT,CANDIDATE9,B1,IC-b,C4R,C4,575,-0.0051610701653675,-0.0205703935070042,0.0104937449867835,0.4871512848715128,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,2d87422b87cad6ada47e3abe539a42eaab2b442a6167e6537cd078525e02115e
SUPPLEMENTAL,SUPPLEMENTAL_0195,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,ALPHA,HIGH,STRICT,ITT,CANDIDATE9,B1,IC-b,C6-E,C4R,575,0.0370327081794462,-0.0095306159972976,0.0856487420879388,0.1157884211578842,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,00cdbda500120138a9284e6f3e47f3c0470ca61c9a1882fb41b8cda4869d3695
SUPPLEMENTAL,SUPPLEMENTAL_0196,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,BETA,HIGH,STRICT,ITT,CANDIDATE9,B1,IC-b,C6-E,C4R,575,0.0086610773664386,-8.607075926149402e-05,0.0206147299647788,0.0537946205379462,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,8b477a62f2e51b9aa6701465c1a765976f24af379a922ccd5499731846bb626a
SUPPLEMENTAL,SUPPLEMENTAL_0197,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,GAMMA,HIGH,STRICT,ITT,CANDIDATE9,B1,IC-b,C6-E,C4R,575,0.0078455967302778,-0.0130598790893938,0.0283559191131591,0.437956204379562,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,b6221be4ec4b7c8b1228e567daaf7cd2b65bff723ce592b6a3a375b1a089cd16
SUPPLEMENTAL,SUPPLEMENTAL_0198,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,STRICT,ITT,CANDIDATE9,B1,IC-b,C4R,C4,575,0.0395943278155826,0.0131397148478264,0.070128938966363,0.0013998600139986,0.06999300069993,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,6a713a34d4b08ed5fe5a3bf4e44af3fb20e024a900ed0ce0b417f86ce6dd0a69
SUPPLEMENTAL,SUPPLEMENTAL_0199,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,STRICT,ITT,CANDIDATE9,B1,IC-b,C4R,C4,575,0.0053136582607105,-0.0007954838283862,0.0112126830762743,0.0797920207979202,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,71eed77a2de346266a7de71b9d42d73e1d93702e3d3be99642a2a5dfd508416d
SUPPLEMENTAL,SUPPLEMENTAL_0200,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,STRICT,ITT,CANDIDATE9,B1,IC-b,C4R,C4,575,0.0113010312898559,-0.0040403416345571,0.0285036464033553,0.1627837216278372,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,593b45b131c9eb6b997ca0e868fcc86279545b7cd727d939f289354f64cd6529
SUPPLEMENTAL,SUPPLEMENTAL_0201,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,STRICT,ITT,CANDIDATE9,B1,IC-b,C6-E,C4R,575,0.0093347529769734,-0.0423125686901832,0.0572150380290191,0.6771322867713229,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,9ec3b5189605977b116d2f017940b9056e5d35af317655fcf1d4ecb69bfacabc
SUPPLEMENTAL,SUPPLEMENTAL_0202,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,STRICT,ITT,CANDIDATE9,B1,IC-b,C6-E,C4R,575,-0.0019468101583824,-0.0198377037038872,0.0115713215582114,0.8717128287171283,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,b284d4456f9c4355ebb03c8bbe680b184db7e3f8b8bf07e26bdd73a078ba2bb8
SUPPLEMENTAL,SUPPLEMENTAL_0203,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,STRICT,ITT,CANDIDATE9,B1,IC-b,C6-E,C4R,575,0.0182488872968257,-0.0051207540957379,0.043037354616153,0.1307869213078692,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,017e20ba109fcca3b71d836397fdb9d67135a89ca9e8a18040a3e4f079247eff
SUPPLEMENTAL,SUPPLEMENTAL_0204,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,ALPHA,HIGH,STRICT,ITT,FREE8,B1,IC-b,C4R,C4,575,-0.0101715859116971,-0.0425168504509922,0.0214599625855607,0.5283471652834717,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,1a4c83dd1f08c84e2852717f32cd1bc5adc6e6e64608e8bb00d91ef9da6dbf49
SUPPLEMENTAL,SUPPLEMENTAL_0205,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,BETA,HIGH,STRICT,ITT,FREE8,B1,IC-b,C4R,C4,575,-0.0013103484056153,-0.0040600129478018,0.0012908322128152,0.3327667233276672,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,d1987b316126dcd443e2666ccb5f3bee95e76c7197b9519de3a510d8ac0e9e1d
SUPPLEMENTAL,SUPPLEMENTAL_0206,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,GAMMA,HIGH,STRICT,ITT,FREE8,B1,IC-b,C4R,C4,575,0.0036267184990259,-0.0085634789469891,0.0160578295449245,0.5671432856714329,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,f45956e980b0dea30fbc45cd4b79d4a0023b466f683588c7264e791ba2457062
SUPPLEMENTAL,SUPPLEMENTAL_0207,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,ALPHA,HIGH,STRICT,ITT,FREE8,B1,IC-b,C5,C4,575,0.0648693881700845,0.0058096601561847,0.1244291504879242,0.0333966603339666,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,8364b93f23b1e9215f0126f60bab1333d6401190f8442e068a21aabb2e38c292
SUPPLEMENTAL,SUPPLEMENTAL_0208,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,BETA,HIGH,STRICT,ITT,FREE8,B1,IC-b,C5,C4,575,0.0140109216458056,-0.0045039012891775,0.0344129225189418,0.1455854414558544,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,321c949bf58a83ef9180c2033641f1464a1e54c624915285cce968278bff09ad
SUPPLEMENTAL,SUPPLEMENTAL_0209,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,GAMMA,HIGH,STRICT,ITT,FREE8,B1,IC-b,C5,C4,575,0.0144251914567255,-0.0152552072654659,0.0452336978633734,0.3565643435656434,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,e9d8d3e567587178fce46c05ffd1c7e57f9f2e7e91844e66a497371255d5e725
